time after 16 h AEL (min),total_length (µm),semi-major_axis (µm),semi-minor_axis (µm),ellipse_area (µm^2),ellipse_aspect_ratio (-),number_of_branches (#),density (µm^-1)
43,369.3327829776078,17.75054677052923,11.85603046021152,661.1513884155339,1.4971745248208943,103.0,0.5586205965062301
44,376.9145740941763,18.1295163533523,12.02312648618573,684.7838465308315,1.5078870187536213,106.0,0.550413938651817
45,395.74712729254605,18.064463998000154,12.046063183672606,683.628389014108,1.4996155775178872,98.0,0.5788921783416151
46,401.8987777219956,18.446578591889395,12.495235849663146,724.1193570466696,1.4762889483503978,103.0,0.5550173100759868
47,392.73303999602086,18.253255523302307,12.429733547590793,712.7742881342252,1.4685154314382118,102.0,0.5509921535245724
48,390.0107681718891,18.278869404958026,12.636254199818804,725.6338879558882,1.4465417611826876,100.0,0.5374759567397687
49,384.25188469540603,18.631160222425823,13.023683042377241,762.2959134499446,1.430560016072461,89.0,0.5040718150467136
50,388.8650836442837,18.337682604521174,13.060375910717655,752.4021041815522,1.4040700459067825,86.0,0.5168314674867679
51,396.71083130481276,18.177323619223365,13.115989797289993,748.9983864155358,1.385890344545643,96.0,0.5296551214260188
52,396.64801564019484,18.379187035013626,13.110801719343911,757.0166288824198,1.4018354810367275,104.0,0.5239620908007853
53,389.0395740941768,18.300544807677092,13.218701664320438,759.9809261580224,1.3844434402414443,98.0,0.5119070238524435
54,394.53297686309656,18.071295002990013,13.103842450938346,743.939829964569,1.3790836596708285,104.0,0.5303291489069576
55,381.01444782832874,18.249566829592627,13.276344333866293,761.1687342745006,1.3745927621838088,99.0,0.5005650267433651
56,382.8690789653418,18.530402516700732,13.119928396697262,763.7763221740381,1.4123859487956865,93.0,0.5012842999315961
57,389.72675842955874,18.704024119846448,13.112258824009894,770.4818981599054,1.426453242792726,97.0,0.5058220827255244
58,403.71863703487617,18.921433612299086,13.117331522155807,779.7392677388614,1.4424758252347187,99.0,0.5177610692938496
59,392.40829252771465,18.98610107332881,13.53417869253453,807.2676839593524,1.4028262449203193,94.0,0.4860943901570488
60,379.62643827822205,19.533704527646805,13.22575067687228,811.623883177725,1.4769448634628484,93.0,0.46773689900780496
61,376.78024420050946,19.32079451781881,13.293507294450043,806.8901847079165,1.4534008286801123,97.0,0.46695355990344445
62,397.64528297760785,19.198917160585854,13.629454049151047,822.0629348677372,1.408634351115606,104.0,0.4837163507944626
63,391.7695208958062,19.54227413465211,13.658368199230459,838.5400113751431,1.4307912811834407,97.0,0.46720432606827356
64,395.65753044591327,19.624321170171143,13.73790887464175,846.964381768683,1.4284794978073325,97.0,0.46714777972088617
65,404.1412876565495,19.619217659415447,13.651448598201602,841.4150896331096,1.4371528060399408,99.0,0.4803114332460702
66,388.70562748476954,19.734885353454228,13.372818639528743,829.1009929589634,1.4757461299235628,95.0,0.46882783977561665
67,390.1653361759776,19.82245551716801,13.438833957463624,836.8910294247563,1.4750130539531718,87.0,0.4662080515358861
68,395.28221478129575,20.224626375626926,13.592885623097457,863.6584819581899,1.487883216000921,96.0,0.45768347447368846
69,396.2042340737329,20.353430955125113,13.929039957505513,890.6533078352882,1.461222813432873,91.0,0.4448467552842732
70,402.1761902332466,19.976201567287653,14.06413704601142,882.6242875122751,1.4203645415239246,84.0,0.45565955517358603
71,403.87733111258933,20.069653888809896,14.485210823105763,913.3023520303711,1.3855272204113338,79.0,0.4422164579065474
72,397.8558845031824,19.177329952573785,14.49159443462333,873.0802908559036,1.323341612897701,91.0,0.45569220685666123
73,396.7086758119742,19.122785990736105,14.591223669631393,876.5824113179337,1.310567668874559,91.0,0.452562897327048
74,401.62993302261043,19.29279875199786,14.3473579917001,869.595015333312,1.344693480371695,98.0,0.46185859617498776
75,388.2989039878427,19.336150319135626,14.259192312808697,866.193285089279,1.3560480772649666,93.0,0.44828205283053024
76,391.6820253825246,19.23918329242831,14.218296592518886,859.3776886076172,1.3531285669305295,99.0,0.4557740218007481
77,388.3580399960203,19.69166838357028,13.954202405327989,863.2516244383309,1.4111640215317227,96.0,0.44987814560870704
78,391.93906903078755,19.673281048164547,14.090773672844454,870.8863993369214,1.396181750195777,94.0,0.4500461476137456
79,393.135452507271,19.796709073882752,13.922427922088,865.8802856551472,1.4219293635182106,98.0,0.4540297995234002
80,413.49573388150964,19.722977511856538,14.105982696158847,874.0287109346647,1.3981994687422405,107.0,0.4730917059227122
81,401.2138796320168,19.405061545149913,13.985657334032178,852.6048140382634,1.3874972825145915,110.0,0.470574260226979
82,408.8378018855977,20.135656840397953,14.050580049926022,888.8120368667926,1.433083671197188,111.0,0.45998229651211475
83,396.2434476361057,20.181868124335118,14.107009630228067,894.4296748031273,1.4306269474070559,104.0,0.443012412041587
84,417.54979682220954,20.294145314520446,14.529378146453794,926.3341298281243,1.3967662696888143,102.0,0.4507550605953419
85,404.795355083968,19.086000610264474,14.699124219291594,881.3659455671628,1.2984447457907327,96.0,0.4592818194529633
86,419.52467055636293,20.10275842286315,14.70416346343606,928.6367114123219,1.367147371072924,99.0,0.45176403797167
87,421.8889472516592,20.346474423641336,14.806806839797263,946.4560471985554,1.374129793397097,113.0,0.4457565129415374
88,420.3563309203663,20.58623698831771,14.778789112656995,955.7970653096836,1.3929583020226635,108.0,0.43979663275505926
89,430.93076272405386,20.386839067444747,15.057920429351276,964.4167957332062,1.353894726904401,103.0,0.44683042086221136
90,425.69440360339587,20.329045269677575,15.405431115216228,983.8767821345731,1.319602490682536,108.0,0.43267044342669536
91,424.3371705563618,20.331923800264846,15.820946456078117,1010.5569815928352,1.285126895328926,107.0,0.4199042491275688
92,397.71203980379676,20.78070051170587,15.766492298090041,1029.3075043781369,1.3180294081152883,97.0,0.38638797260501584
93,424.88114152159494,20.720977840580094,16.140381714165883,1050.6883585910011,1.2837972612750523,107.0,0.40438360056769923
